0,12.828768624067306,0.4894999986886978,1.210114698323421,0.8219999980926513,
1,1.4862820839881896,0.5070000004768371,0.7342415400737454,0.7610000014305115,
2,1.2045802068710327,0.5284999978542327,0.6408790537793252,0.7850000059604645,
3,1.098081043958664,0.5524999994039536,0.3869823527687572,0.8269999980926513,
4,1.0770121288299561,0.5665000015497208,0.49697039036647767,0.7980000007152558,
5,1.0160118567943572,0.5869999974966049,0.4151781471222057,0.8200000029802322,
6,1.0386687338352203,0.5909999978542327,0.4051105321448995,0.82299999833107,
7,0.9969210231304169,0.6000000005960464,0.5767778874532087,0.7910000014305115,
8,0.9622268748283386,0.6089999991655349,0.519075754762307,0.8129999995231628,
9,0.9848292195796966,0.6150000011920929,0.45613432620535604,0.8200000011920929,
10,0.9531698501110077,0.6145000064373016,0.4300928710005246,0.8240000009536743,
11,0.927154883146286,0.6314999985694886,0.4066791999712586,0.8270000010728836,
12,0.865997132062912,0.64700000166893,0.4282590929146681,0.8280000019073487,
13,0.8814603114128112,0.654499996304512,0.6579898138786666,0.8019999957084656,
14,0.8827046203613281,0.6465000039339066,0.4517383093945682,0.8549999982118607,
15,0.8336933720111847,0.6659999990463257,0.3218643051118124,0.8499999970197678,
16,0.8380553829669952,0.6739999985694886,0.4135161886055721,0.8229999995231628,
17,0.8648804473876953,0.6704999995231629,0.3814762043161318,0.801999996304512,
18,0.8558303415775299,0.6645000022649765,0.438361304543796,0.8239999973773956,
19,0.8750856161117554,0.6459999984502792,0.43645656026129587,0.85,
20,0.7894977378845215,0.6859999990463257,0.41350968393031506,0.8089999997615814,
21,0.7356141114234924,0.7130000019073486,0.6127859655598877,0.8109999966621398,
22,0.7626008850336075,0.6985000002384186,0.527819007496355,0.7979999995231628,
23,0.768711189031601,0.6995000004768371,0.4095838937728331,0.862999997138977,
24,0.7976092827320099,0.6809999978542328,0.43069366670053566,0.8010000002384186,
25,0.7357248049974442,0.7035000002384186,0.4372418856056834,0.8550000011920929,
26,0.7111863791942596,0.7144999969005584,0.28738004380918936,0.8819999980926514,
27,0.7568165159225464,0.69950000166893,0.4433322940749349,0.82,
28,0.7246979236602783,0.7130000019073486,0.46998670640256024,0.7810000038146973,
29,0.7549463802576065,0.7,0.3308093612150151,0.8460000032186508,
30,0.7097476357221604,0.7185000002384185,0.42568495312705634,0.8600000017881393,
31,0.71780936896801,0.7155000025033951,0.5735696132131852,0.8240000021457672,
32,0.6802137684822083,0.7435000002384186,0.3294257139228057,0.8710000014305115,
33,0.6988700008392335,0.7309999990463257,0.5804465824001818,0.7960000002384185,
34,0.6853857660293579,0.7310000002384186,0.2130960771612149,0.9099999952316284,
35,0.6755941337347031,0.7245000004768372,0.5882583760662419,0.8219999957084656,
36,0.7013825511932373,0.72950000166893,0.3905957092201953,0.8439999961853027,
37,0.706033188700676,0.714000004529953,0.40358561157610895,0.821000000834465,
0,0.8418171858787536,0.72,0.9762989655398997,0.76,
1,0.9296044293045997,0.66,1.9252083168414902,0.66,
2,0.7759245736151934,0.72,1.149653088729683,0.72,
3,0.8851611118018627,0.66,1.4503935371778789,0.36,
4,0.6238183902204036,0.74,6.924678852878569,0.34,
5,0.7608137101493776,0.68,5.445448479921011,0.4,
6,0.5591668900102377,0.8,2.475433789764761,0.5,
7,0.5527228660136462,0.78,6.678736871792553,0.4,
0,0.8219277971982956,0.72,0.8479826693236828,0.72,
1,0.9785244458913803,0.7,2.7521617871522905,0.46,
2,0.7833655492216348,0.72,0.775660242754966,0.72,
3,0.8501957366615533,0.66,1.5929350391123445,0.46,
4,0.6535065715387464,0.7,2.2967310116346926,0.44,
5,0.8393679232150316,0.62,1.6904294528407626,0.5,
6,0.5815366246178746,0.78,1.05250728065148,0.48,
7,0.6148446214944124,0.78,1.79674158199894,0.42,
8,0.8524844514578581,0.64,2.2036165926838294,0.24,
9,0.7501143669523299,0.74,1.2398077242611907,0.3,
10,0.5376627289131284,0.76,1.4374100942842052,0.52,
11,0.655541331153363,0.72,1.3561792958283219,0.42,
12,0.6995117574930191,0.7,1.245019922963693,0.5,
13,0.5930160999111831,0.78,1.3242157336487435,0.42,
14,0.5176268605235964,0.82,1.0479606482967068,0.52,
15,0.5855989154335112,0.76,1.3152126824087462,0.4,
16,0.5532928313314914,0.76,1.1265307141386978,0.52,
17,0.759588495278731,0.64,1.6018298952840269,0.42,
18,0.42535864006727936,0.88,1.6619016901869328,0.44,
19,0.6070203685574234,0.74,2.338710306882858,0.16,
20,0.4851959043461829,0.84,1.7576287767849863,0.3,
21,0.5362093817605637,0.84,2.0927976009529083,0.34,
22,0.40138469205470756,0.84,1.676428153477609,0.24,
23,0.3959354261739645,0.82,1.7077813009009697,0.46,
24,0.5832643146277405,0.8,2.4417318977508695,0.36,
25,0.326500786410179,0.88,2.9906570767872473,0.3,
26,0.31695385406841525,0.92,3.1877512035169637,0.24,
27,0.27557002481480597,0.92,2.6622463860051173,0.3,
28,0.4439417952508666,0.82,3.448032283124612,0.28,
29,0.35280716612527613,0.92,3.1607850930181964,0.3,
30,0.25497752962022785,0.92,3.974287940628128,0.2,
31,0.27804549371358006,0.9,4.504288514442742,0.2,
0,0.8947412651777268,0.7,1.1320643697370543,0.72,
1,0.988354857712984,0.64,3.8307963266596197,0.5,
2,0.7590649475902319,0.74,3.547564499044092,0.52,
